timestamp,label,barrier_touched,days_to_barrier,return_at_barrier,volatility
2020-01-01,0.0,,0.0,0.0,
2020-01-02,0.0,,0.0,0.0,
2020-01-03,0.0,,0.0,0.0,
2020-01-04,0.0,,0.0,0.0,
2020-01-05,0.0,,0.0,0.0,
2020-01-06,0.0,,0.0,0.0,
2020-01-07,0.0,,0.0,0.0,
2020-01-08,0.0,,0.0,0.0,
2020-01-09,0.0,,0.0,0.0,
2020-01-10,0.0,,0.0,0.0,
2020-01-11,1.0,upper,3.0,0.09401254801847878,0.0345352373590694
2020-01-12,1.0,upper,2.0,0.07432394608840441,0.03204152888988967
2020-01-13,1.0,upper,1.0,0.08178618602811422,0.030412965775716404
2020-01-14,-1.0,time,5.0,-0.012747532164517772,0.038298250118969535
2020-01-15,-1.0,time,5.0,-0.021728899081849443,0.03613395045506248
2020-01-16,1.0,time,5.0,0.00044710056036211877,0.0350595022647541
2020-01-17,-1.0,time,5.0,-0.02699729822440493,0.03294742816198428
2020-01-18,-1.0,time,5.0,-0.05669635412962636,0.031231738647452077
2020-01-19,-1.0,time,5.0,-0.03017081543349121,0.031760058047983916
2020-01-20,-1.0,time,5.0,-0.033287093436462134,0.030281837982562492
2020-01-21,-1.0,time,5.0,-0.014906269174348088,0.028573090543848507
2020-01-22,1.0,time,5.0,0.024384529043244382,0.027308054214303445
2020-01-23,1.0,upper,5.0,0.10211963165995223,0.028044124497306654
2020-01-24,1.0,upper,4.0,0.10020368348107538,0.026500279086977205
2020-01-25,1.0,upper,2.0,0.06162498517856189,0.025325264332910387
2020-01-26,1.0,upper,2.0,0.08098396646345953,0.025606597762473607
2020-01-27,1.0,upper,3.0,0.06859666747064584,0.02588995082378134
2020-01-28,1.0,time,5.0,0.0018875382562314777,0.027816653045101232
2020-01-29,1.0,time,5.0,0.0034456447050645405,0.026791267059563893
2020-01-30,-1.0,time,5.0,-0.03530105006377982,0.025855644999961517
2020-01-31,1.0,time,5.0,0.030067491700004355,0.02645541409313509
2020-02-01,1.0,time,5.0,0.039928141832396416,0.025099590050731348
2020-02-02,1.0,upper,5.0,0.04818918860409149,0.024012628480506143
2020-02-03,1.0,upper,4.0,0.05135425562817112,0.022975754819300382
2020-02-04,1.0,upper,2.0,0.0596945429311703,0.022601837567484184
2020-02-05,1.0,upper,4.0,0.056365903650914935,0.024765812455455394
2020-02-06,1.0,upper,5.0,0.048307046917882006,0.023654622601718193
2020-02-07,1.0,upper,5.0,0.0526195298456773,0.022481631525789487
2020-02-08,1.0,upper,4.0,0.04335086980415778,0.021359217087139816
2020-02-09,1.0,time,5.0,0.01678517697111443,0.020985095718784506
2020-02-10,1.0,time,5.0,0.00040638366613906065,0.022690326847775062
2020-02-11,-1.0,time,5.0,-0.028088269356443502,0.023078229794283287
2020-02-12,-1.0,lower,5.0,-0.06038884280060052,0.021934075649490656
2020-02-13,-1.0,lower,4.0,-0.04991291614979092,0.02167590853563717
2020-02-14,-1.0,lower,1.0,-0.04215660111390234,0.02061600789359177
2020-02-15,-1.0,time,5.0,-0.02932888448547065,0.02469257471058748
2020-02-16,-1.0,time,5.0,-0.027596634811726466,0.02348401073410701
2020-02-17,-1.0,time,5.0,-0.006707203166313735,0.02359894380458723
2020-02-18,-1.0,lower,1.0,-0.05219937455464907,0.025613290355508654
2020-02-19,1.0,time,5.0,0.005448610297361281,0.029760080383211276
2020-02-20,-1.0,time,5.0,-0.02773595487158842,0.028296349910454766
2020-02-21,-1.0,lower,5.0,-0.09439919294711796,0.027007794347645896
2020-02-22,-1.0,lower,4.0,-0.09290940547319088,0.02568379488994439
2020-02-23,-1.0,lower,2.0,-0.06236502524512972,0.02602823554793958
2020-02-24,-1.0,lower,2.0,-0.094187240591146,0.02641382523774492
2020-02-25,-1.0,lower,1.0,-0.05993748328004498,0.027106880549683188
2020-02-26,1.0,time,5.0,0.011771392688109235,0.03085958368258915
2020-02-27,-1.0,time,5.0,-0.002789389363566369,0.029418322868834133
2020-02-28,1.0,time,5.0,0.0047287851093621,0.027979610737671343
2020-02-29,1.0,upper,5.0,0.055253237173377476,0.026804637492395547
2020-03-01,1.0,upper,4.0,0.053523176388332386,0.025710787343597854
2020-03-02,-1.0,time,5.0,-0.00041329554363871336,0.02826148585680513
2020-03-03,-1.0,lower,5.0,-0.08522193892369773,0.027166608143337042
2020-03-04,-1.0,lower,4.0,-0.0854423167984227,0.025886793360818866
2020-03-05,-1.0,lower,3.0,-0.11693469990620078,0.026911697248617316
2020-03-06,-1.0,lower,2.0,-0.1276067675302121,0.02584128859709479
2020-03-07,-1.0,lower,1.0,-0.10169897051793265,0.025789220494726758
2020-03-08,-1.0,lower,4.0,-0.4469648442842782,0.03867783980166099
2020-03-09,-1.0,lower,3.0,-0.43192449862026316,0.03679956266065363
2020-03-10,-1.0,lower,2.0,-0.43007967314692275,0.03514072945543809
2020-03-11,-1.0,lower,1.0,-0.4337142618819257,0.03372260833943144
2020-03-12,1.0,time,5.0,0.04680315005140137,0.1316836504761158
2020-03-13,-1.0,time,5.0,-0.03050671132264253,0.13079775568574167
2020-03-14,1.0,time,5.0,0.16834749710253114,0.12459845820030216
2020-03-15,1.0,time,5.0,0.13782381594557516,0.12065312425701812
2020-03-16,1.0,time,5.0,0.19984716176227602,0.11529406533762082
2020-03-17,1.0,time,5.0,0.08365210239088135,0.11416249652949104
2020-03-18,1.0,time,5.0,0.183067457435345,0.10883465924656179
2020-03-19,1.0,time,5.0,0.08686915106452144,0.11447097119191124
2020-03-20,1.0,time,5.0,0.07765603609506191,0.1089529618366976
2020-03-21,1.0,time,5.0,0.09608099691228109,0.10363297219888887
2020-03-22,1.0,time,5.0,0.08786899552820238,0.09930226621749615
2020-03-23,-1.0,time,5.0,-0.031682998714362545,0.09995426818435736
2020-03-24,-1.0,time,5.0,-0.12905142660838523,0.09594350646331683
2020-03-25,-1.0,time,5.0,-0.044706903737995664,0.0912905676442821
2020-03-26,-1.0,time,5.0,-0.05216059983054259,0.08686941403300485
2020-03-27,1.0,time,5.0,0.037273567787748596,0.08450175030453505
2020-03-28,1.0,time,5.0,0.08470255864267488,0.08059830807566844
2020-03-29,1.0,time,5.0,0.12944955422542792,0.07819962492724589
2020-03-30,1.0,time,5.0,0.0688343950099121,0.07903858650048926
2020-03-31,1.0,time,5.0,0.055479275908921516,0.07518954982833188
2020-04-01,1.0,time,5.0,0.09431857005569907,0.07225798570532334
2020-04-02,1.0,time,5.0,0.055550001204554035,0.06905704125014792
2020-04-03,1.0,time,5.0,0.08665225208439464,0.06585796165425634
2020-04-04,1.0,time,5.0,0.06149637857454787,0.06281508865165884
2020-04-05,1.0,time,5.0,0.011227168324193737,0.05992233000165024
2020-04-06,-1.0,time,5.0,-0.0591096975745708,0.060683838357803985
2020-04-07,-1.0,time,5.0,-0.04020686227115933,0.05816256839728576
2020-04-08,-1.0,time,5.0,-0.06830200622662354,0.055450606343223484
2020-04-09,-1.0,time,5.0,-0.06138558817238195,0.05294413676432762
2020-04-10,-1.0,time,5.0,-0.034872053957723914,0.05436674488517925
2020-04-11,1.0,time,5.0,0.025993825802015244,0.051714315900779656
2020-04-12,1.0,time,5.0,0.01750780645528465,0.049205195425276176
2020-04-13,1.0,time,5.0,0.054619054556971615,0.046888798557295365
2020-04-14,1.0,time,5.0,0.03822826435958026,0.04460006668357625
2020-04-15,1.0,upper,3.0,0.08844900374789542,0.04368642242327116
2020-04-16,-1.0,time,5.0,-0.031349203659720305,0.04603728396344248
2020-04-17,1.0,time,5.0,0.010567595864920749,0.043839209798692436
2020-04-18,1.0,time,5.0,0.01918378455132344,0.04244519479938964
2020-04-19,1.0,time,5.0,0.050326220070405596,0.040877038766033505
2020-04-20,1.0,upper,4.0,0.08909689133010185,0.04088594069780666
2020-04-21,1.0,upper,3.0,0.09120223210848474,0.03889228034985789
2020-04-22,1.0,upper,5.0,0.08931860546047903,0.038843863751614326
2020-04-23,1.0,time,5.0,0.04960259944407295,0.0384069306648778
2020-04-24,1.0,upper,5.0,0.1541287613527375,0.036632392185545766
2020-04-25,1.0,upper,4.0,0.1483857438951063,0.03484640793284645
2020-04-26,1.0,upper,3.0,0.12929359975187313,0.03334880038301979
2020-04-27,1.0,upper,2.0,0.11759607696770577,0.031740063435671255
2020-04-28,1.0,upper,1.0,0.11966271084882728,0.03035477369589039
2020-04-29,1.0,time,5.0,0.015881129106661063,0.0444613671314612
2020-04-30,1.0,time,5.0,0.04458586470273354,0.0434786158505542
2020-05-01,1.0,time,5.0,0.035605176952403325,0.04145882144657606
2020-05-02,1.0,upper,5.0,0.10501951459387152,0.03943520226267028
2020-05-03,1.0,upper,4.0,0.11371630275629654,0.03823065696027138
2020-05-04,1.0,upper,3.0,0.11419567944076311,0.0366072542400021
2020-05-05,1.0,upper,2.0,0.1009092222389912,0.03482208362046351
2020-05-06,1.0,upper,1.0,0.08532035182757466,0.03313748848181545
2020-05-07,-1.0,lower,3.0,-0.12914065066959465,0.03838447849021863
2020-05-08,-1.0,lower,2.0,-0.11525233897972792,0.03787131330240876
2020-05-09,-1.0,lower,1.0,-0.08894359659602614,0.038243390756752337
2020-05-10,1.0,upper,4.0,0.10912577432929542,0.04746002319863536
2020-05-11,1.0,upper,3.0,0.12616448208523404,0.04553050217996071
2020-05-12,1.0,upper,2.0,0.10531703655072551,0.04372874138165818
2020-05-13,1.0,time,5.0,0.04480114476940582,0.0444833964434163
2020-05-14,-1.0,time,5.0,-0.0017091331004194046,0.044216823600018065
2020-05-15,1.0,time,5.0,0.024315083698883765,0.04575205739371142
2020-05-16,-1.0,time,5.0,-0.03504534138725633,0.0435217444551785
2020-05-17,-1.0,time,5.0,-0.05259874733295095,0.04192004060990408
2020-05-18,-1.0,time,5.0,-0.05687186375378893,0.039876269494336
2020-05-19,-1.0,lower,5.0,-0.10436849137130834,0.03795257362796956
2020-05-20,-1.0,lower,4.0,-0.082313122043128,0.03719683744445542
2020-05-21,-1.0,time,5.0,-0.02368074460024673,0.03926835025421299
2020-05-22,1.0,time,5.0,0.0023888404090459474,0.03749945239438521
2020-05-23,1.0,time,5.0,0.04000370983785148,0.035674222619616516
2020-05-24,1.0,upper,4.0,0.08372622238719175,0.0364791152393626
2020-05-25,1.0,upper,3.0,0.0708562590916119,0.0350469749054306
2020-05-26,1.0,upper,2.0,0.07677497100894075,0.033357859071386095
2020-05-27,1.0,upper,5.0,0.1028890337103414,0.03382600626017606
2020-05-28,-1.0,time,5.0,-0.0006434049124921557,0.03422908977262079
2020-05-29,1.0,upper,3.0,0.07525748826440436,0.03298793074727869
2020-05-30,1.0,time,5.0,0.011764533412168161,0.03212450076789284
2020-05-31,1.0,upper,1.0,0.07104028805720285,0.031669548028121976
2020-06-01,-1.0,time,5.0,-0.04978672903679059,0.03644125267943881
2020-06-02,1.0,time,5.0,0.020613318703511976,0.041014493176085444
2020-06-03,1.0,time,5.0,0.013117441044142572,0.03909692702200565
2020-06-04,-1.0,time,5.0,-0.002613554539445078,0.03735805470763953
2020-06-05,1.0,time,5.0,0.02383962607315456,0.03603670055320634
2020-06-06,-1.0,time,5.0,-0.03625520256877292,0.034277913772069464
2020-06-07,-1.0,time,5.0,-0.028018094602412353,0.03263245277470661
2020-06-08,-1.0,time,5.0,-0.031553611611024865,0.031040061447748634
2020-06-09,-1.0,time,5.0,-0.04406621595742357,0.029545640000622545
2020-06-10,-1.0,lower,1.0,-0.0571899857675038,0.028214028970590284
2020-06-11,1.0,time,5.0,0.02110637351826616,0.032468488256280174
2020-06-12,-1.0,time,5.0,-0.0006517758481060777,0.03133329190533416
2020-06-13,-1.0,time,5.0,-0.007387718531235429,0.029804470432905735
2020-06-14,-1.0,time,5.0,-0.0035565139954681405,0.028601395822094634
2020-06-15,-1.0,time,5.0,-0.007606477085181834,0.027402307093226237
2020-06-16,-1.0,time,5.0,-0.024074531381652896,0.026257811005437576
2020-06-17,1.0,time,5.0,0.02249802864733157,0.02505929787945779
2020-06-18,1.0,time,5.0,0.02364541197641231,0.02391357349006339
2020-06-19,-1.0,time,5.0,-0.0026579460447199743,0.022884328960980152
2020-06-20,-1.0,time,5.0,-0.010911589701713718,0.021864704116934565
2020-06-21,-1.0,time,5.0,-0.014283597431320476,0.02086397285630098
2020-06-22,-1.0,lower,4.0,-0.054371085262334314,0.02348898219177926
2020-06-23,-1.0,lower,3.0,-0.048776189776493895,0.02246990356858077
2020-06-24,-1.0,time,5.0,-0.011139477389565264,0.024129380305328657
2020-06-25,-1.0,time,5.0,-0.01183713210649589,0.02295451996018771
2020-06-26,1.0,time,5.0,0.006977192171305779,0.02196443210263137
2020-06-27,1.0,time,5.0,0.008881103069795157,0.021311001599821622
2020-06-28,-1.0,time,5.0,-0.007523939621380131,0.020986144108558702
2020-06-29,-1.0,time,5.0,-0.005705853646740146,0.020085180891624317
2020-06-30,-1.0,time,5.0,-0.0068333386296078194,0.01911558532262506
2020-07-01,1.0,time,5.0,0.012029402504586492,0.018468438360726796
2020-07-02,1.0,time,5.0,0.017365864155496333,0.0180634803006952
2020-07-03,1.0,upper,5.0,0.03900068195579469,0.01718200151273387
2020-07-04,1.0,time,5.0,0.011194201591785687,0.016568143885089634
2020-07-05,1.0,upper,3.0,0.03723624772488091,0.01579632674115594
2020-07-06,-1.0,time,5.0,-0.011635142662750828,0.01744396284616122
2020-07-07,1.0,time,5.0,0.004727488723584473,0.016896484538564835
2020-07-08,-1.0,time,5.0,-0.020502053468174644,0.017067185304826555
2020-07-09,1.0,time,5.0,0.0012270882868194851,0.017638808855843673
2020-07-10,-1.0,time,5.0,-0.00860535389937836,0.016857125176589445
2020-07-11,-1.0,time,5.0,-0.010650704166501677,0.01611781715482429
2020-07-12,-1.0,time,5.0,-0.015303413036397788,0.015481362670025927
2020-07-13,-1.0,time,5.0,-0.0078613443153349,0.014854179262652771
2020-07-14,-1.0,time,5.0,-0.004817437044524692,0.01413200641183926
2020-07-15,-1.0,time,5.0,-0.0043786239690701235,0.013512277948775152
2020-07-16,1.0,upper,5.0,0.02677141405188728,0.01300955976318357
2020-07-17,1.0,upper,5.0,0.03835594732891916,0.012417084668024287
2020-07-18,1.0,upper,4.0,0.037033140953330164,0.011830299029928376
2020-07-19,1.0,upper,3.0,0.03330770387058403,0.011331734457846318
2020-07-20,1.0,upper,1.0,0.023855507629256752,0.010846175600225242
2020-07-21,1.0,upper,4.0,0.03223665757112593,0.012687686383858834
2020-07-22,1.0,upper,4.0,0.04233646047745638,0.01260486917876245
2020-07-23,1.0,upper,3.0,0.03443027130128055,0.012087094831014824
